sample_name,cycle,fluorescence,sample_type,primer_set,temperature,mastermix,well,column,row,normalization,experiment,subtitle,plate,plate_title,sample_ID,short_name,plot_cycle,data_class,sample_ID_ton,sample_name_old,short_name_old,temp_num,plate_well,sample_richness,sample_counts,sample_type_richness,sample_type_counts,contaminants,reads_with_contaminants,input,filtered,percentage.of.input.passed.filter,denoised,non.chimeric,percentage.of.input.non.chimeric,fastq_reads,trimmed_reads,filtered_reads,denoised_reads,chimeric_reads,contaminant_table_reads,contaminant_reads,usable_reads,p_fastq_reads,p_trimmed_reads,p_filtered_reads,p_denoised_reads,p_chimeric_reads,p_contaminant_reads,p_contaminant_table_reads,p_usable_reads
doubleton_G6_Skin_Fixed_24_E12,24,180,NTC,Truncated53,57°C,QB,E12,12,E,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_E12,doubleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_24,doubleton,D_G6_3_E12,G6_Skin_Fixed_24_E12,QB_Truncated53_fixed cycles_NTC_57°C,57C,3E12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_E9,24,241,NTC,Truncated53,42°C,QB,E9,9,E,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_E9,singleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_24,singleton,S_G6_3_E9,G6_Skin_Fixed_24_E9,QB_Truncated53_fixed cycles_NTC_42°C,42C,3E9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_E9,24,241,NTC,Truncated53,42°C,QB,E9,9,E,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_E9,doubleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_24,doubleton,D_G6_3_E9,G6_Skin_Fixed_24_E9,QB_Truncated53_fixed cycles_NTC_42°C,42C,3E9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_F10,24,197,NTC,Truncated53,47°C,QB,F10,10,F,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_F10,singleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_24,singleton,S_G6_3_F10,G6_Skin_Fixed_24_F10,QB_Truncated53_fixed cycles_NTC_47°C,47C,3F10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_F10,24,197,NTC,Truncated53,47°C,QB,F10,10,F,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_F10,doubleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_24,doubleton,D_G6_3_F10,G6_Skin_Fixed_24_F10,QB_Truncated53_fixed cycles_NTC_47°C,47C,3F10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_F11,24,200,NTC,Truncated53,52°C,QB,F11,11,F,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_F11,singleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_24,singleton,S_G6_3_F11,G6_Skin_Fixed_24_F11,QB_Truncated53_fixed cycles_NTC_52°C,52C,3F11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_F11,24,200,NTC,Truncated53,52°C,QB,F11,11,F,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_F11,doubleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_24,doubleton,D_G6_3_F11,G6_Skin_Fixed_24_F11,QB_Truncated53_fixed cycles_NTC_52°C,52C,3F11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_F12,24,168,NTC,Truncated53,57°C,QB,F12,12,F,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_F12,singleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_24,singleton,S_G6_3_F12,G6_Skin_Fixed_24_F12,QB_Truncated53_fixed cycles_NTC_57°C,57C,3F12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_F12,24,168,NTC,Truncated53,57°C,QB,F12,12,F,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_F12,doubleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_24,doubleton,D_G6_3_F12,G6_Skin_Fixed_24_F12,QB_Truncated53_fixed cycles_NTC_57°C,57C,3F12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_F9,24,234,NTC,Truncated53,42°C,QB,F9,9,F,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_F9,singleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_24,singleton,S_G6_3_F9,G6_Skin_Fixed_24_F9,QB_Truncated53_fixed cycles_NTC_42°C,42C,3F9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_F9,24,234,NTC,Truncated53,42°C,QB,F9,9,F,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_F9,doubleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_24,doubleton,D_G6_3_F9,G6_Skin_Fixed_24_F9,QB_Truncated53_fixed cycles_NTC_42°C,42C,3F9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_G10,24,187,NTC,Truncated53,47°C,QB,G10,10,G,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_G10,singleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_24,singleton,S_G6_3_G10,G6_Skin_Fixed_24_G10,QB_Truncated53_fixed cycles_NTC_47°C,47C,3G10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_G10,24,187,NTC,Truncated53,47°C,QB,G10,10,G,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_G10,doubleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_24,doubleton,D_G6_3_G10,G6_Skin_Fixed_24_G10,QB_Truncated53_fixed cycles_NTC_47°C,47C,3G10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_G11,24,212,NTC,Truncated53,52°C,QB,G11,11,G,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_G11,singleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_24,singleton,S_G6_3_G11,G6_Skin_Fixed_24_G11,QB_Truncated53_fixed cycles_NTC_52°C,52C,3G11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_G11,24,212,NTC,Truncated53,52°C,QB,G11,11,G,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_G11,doubleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_24,doubleton,D_G6_3_G11,G6_Skin_Fixed_24_G11,QB_Truncated53_fixed cycles_NTC_52°C,52C,3G11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_G12,24,176,NTC,Truncated53,57°C,QB,G12,12,G,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_G12,singleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_24,singleton,S_G6_3_G12,G6_Skin_Fixed_24_G12,QB_Truncated53_fixed cycles_NTC_57°C,57C,3G12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_G12,24,176,NTC,Truncated53,57°C,QB,G12,12,G,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_G12,doubleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_24,doubleton,D_G6_3_G12,G6_Skin_Fixed_24_G12,QB_Truncated53_fixed cycles_NTC_57°C,57C,3G12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_G9,24,212,NTC,Truncated53,42°C,QB,G9,9,G,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_G9,singleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_24,singleton,S_G6_3_G9,G6_Skin_Fixed_24_G9,QB_Truncated53_fixed cycles_NTC_42°C,42C,3G9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_G9,24,212,NTC,Truncated53,42°C,QB,G9,9,G,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_G9,doubleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_24,doubleton,D_G6_3_G9,G6_Skin_Fixed_24_G9,QB_Truncated53_fixed cycles_NTC_42°C,42C,3G9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_H10,24,194,NTC,Truncated53,47°C,QB,H10,10,H,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_H10,singleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_24,singleton,S_G6_3_H10,G6_Skin_Fixed_24_H10,QB_Truncated53_fixed cycles_NTC_47°C,47C,3H10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_H10,24,194,NTC,Truncated53,47°C,QB,H10,10,H,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_H10,doubleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_24,doubleton,D_G6_3_H10,G6_Skin_Fixed_24_H10,QB_Truncated53_fixed cycles_NTC_47°C,47C,3H10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_H11,24,168,NTC,Truncated53,52°C,QB,H11,11,H,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_H11,singleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_24,singleton,S_G6_3_H11,G6_Skin_Fixed_24_H11,QB_Truncated53_fixed cycles_NTC_52°C,52C,3H11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_H11,24,168,NTC,Truncated53,52°C,QB,H11,11,H,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_H11,doubleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_24,doubleton,D_G6_3_H11,G6_Skin_Fixed_24_H11,QB_Truncated53_fixed cycles_NTC_52°C,52C,3H11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_H12,24,137,NTC,Truncated53,57°C,QB,H12,12,H,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_H12,singleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_24,singleton,S_G6_3_H12,G6_Skin_Fixed_24_H12,QB_Truncated53_fixed cycles_NTC_57°C,57C,3H12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_H12,24,137,NTC,Truncated53,57°C,QB,H12,12,H,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_H12,doubleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_24,doubleton,D_G6_3_H12,G6_Skin_Fixed_24_H12,QB_Truncated53_fixed cycles_NTC_57°C,57C,3H12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_H9,24,201,NTC,Truncated53,42°C,QB,H9,9,H,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_H9,singleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_24,singleton,S_G6_3_H9,G6_Skin_Fixed_24_H9,QB_Truncated53_fixed cycles_NTC_42°C,42C,3H9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_H9,24,201,NTC,Truncated53,42°C,QB,H9,9,H,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_H9,doubleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_24,doubleton,D_G6_3_H9,G6_Skin_Fixed_24_H9,QB_Truncated53_fixed cycles_NTC_42°C,42C,3H9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_A10,18,2818,Skin,Truncated53,47°C,QB,A10,10,A,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_A10,singleton_QB_Truncated53_targeted fluorescence_Skin_47°C,cycle_18,singleton,S_G6_4_A10,G6_Skin_FL_2500_A10,QB_Truncated53_targeted fluorescence_Skin_47°C,47C,4A10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_A10,18,2818,Skin,Truncated53,47°C,QB,A10,10,A,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_A10,doubleton_QB_Truncated53_targeted fluorescence_Skin_47°C,cycle_18,doubleton,D_G6_4_A10,G6_Skin_FL_2500_A10,QB_Truncated53_targeted fluorescence_Skin_47°C,47C,4A10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_A11,21,2653,Skin,Truncated53,52°C,QB,A11,11,A,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_A11,singleton_QB_Truncated53_targeted fluorescence_Skin_52°C,cycle_21,singleton,S_G6_4_A11,G6_Skin_FL_2500_A11,QB_Truncated53_targeted fluorescence_Skin_52°C,52C,4A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_A11,21,2653,Skin,Truncated53,52°C,QB,A11,11,A,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_A11,doubleton_QB_Truncated53_targeted fluorescence_Skin_52°C,cycle_21,doubleton,D_G6_4_A11,G6_Skin_FL_2500_A11,QB_Truncated53_targeted fluorescence_Skin_52°C,52C,4A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_A12,24,611,Skin,Truncated53,57°C,QB,A12,12,A,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_A12,singleton_QB_Truncated53_targeted fluorescence_Skin_57°C,cycle_24,singleton,S_G6_4_A12,G6_Skin_FL_2500_A12,QB_Truncated53_targeted fluorescence_Skin_57°C,57C,4A12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_A12,24,611,Skin,Truncated53,57°C,QB,A12,12,A,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_A12,doubleton_QB_Truncated53_targeted fluorescence_Skin_57°C,cycle_24,doubleton,D_G6_4_A12,G6_Skin_FL_2500_A12,QB_Truncated53_targeted fluorescence_Skin_57°C,57C,4A12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_A9,20,2589,Skin,Truncated53,42°C,QB,A9,9,A,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_A9,singleton_QB_Truncated53_targeted fluorescence_Skin_42°C,cycle_20,singleton,S_G6_4_A9,G6_Skin_FL_2500_A9,QB_Truncated53_targeted fluorescence_Skin_42°C,42C,4A9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_A9,20,2589,Skin,Truncated53,42°C,QB,A9,9,A,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_A9,doubleton_QB_Truncated53_targeted fluorescence_Skin_42°C,cycle_20,doubleton,D_G6_4_A9,G6_Skin_FL_2500_A9,QB_Truncated53_targeted fluorescence_Skin_42°C,42C,4A9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_B10,18,2799,Skin,Truncated53,47°C,QB,B10,10,B,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_B10,singleton_QB_Truncated53_targeted fluorescence_Skin_47°C,cycle_18,singleton,S_G6_4_B10,G6_Skin_FL_2500_B10,QB_Truncated53_targeted fluorescence_Skin_47°C,47C,4B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_B10,18,2799,Skin,Truncated53,47°C,QB,B10,10,B,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_B10,doubleton_QB_Truncated53_targeted fluorescence_Skin_47°C,cycle_18,doubleton,D_G6_4_B10,G6_Skin_FL_2500_B10,QB_Truncated53_targeted fluorescence_Skin_47°C,47C,4B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_B11,19,2980,Skin,Truncated53,52°C,QB,B11,11,B,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_B11,singleton_QB_Truncated53_targeted fluorescence_Skin_52°C,cycle_19,singleton,S_G6_4_B11,G6_Skin_FL_2500_B11,QB_Truncated53_targeted fluorescence_Skin_52°C,52C,4B11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_B11,19,2980,Skin,Truncated53,52°C,QB,B11,11,B,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_B11,doubleton_QB_Truncated53_targeted fluorescence_Skin_52°C,cycle_19,doubleton,D_G6_4_B11,G6_Skin_FL_2500_B11,QB_Truncated53_targeted fluorescence_Skin_52°C,52C,4B11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_B12,19,2648,Skin,Truncated53,57°C,QB,B12,12,B,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_B12,singleton_QB_Truncated53_targeted fluorescence_Skin_57°C,cycle_19,singleton,S_G6_4_B12,G6_Skin_FL_2500_B12,QB_Truncated53_targeted fluorescence_Skin_57°C,57C,4B12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_B12,19,2648,Skin,Truncated53,57°C,QB,B12,12,B,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_B12,doubleton_QB_Truncated53_targeted fluorescence_Skin_57°C,cycle_19,doubleton,D_G6_4_B12,G6_Skin_FL_2500_B12,QB_Truncated53_targeted fluorescence_Skin_57°C,57C,4B12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_B9,18,2785,Skin,Truncated53,42°C,QB,B9,9,B,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_B9,singleton_QB_Truncated53_targeted fluorescence_Skin_42°C,cycle_18,singleton,S_G6_4_B9,G6_Skin_FL_2500_B9,QB_Truncated53_targeted fluorescence_Skin_42°C,42C,4B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_B9,18,2785,Skin,Truncated53,42°C,QB,B9,9,B,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_B9,doubleton_QB_Truncated53_targeted fluorescence_Skin_42°C,cycle_18,doubleton,D_G6_4_B9,G6_Skin_FL_2500_B9,QB_Truncated53_targeted fluorescence_Skin_42°C,42C,4B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_C10,18,2975,Skin,Truncated53,47°C,QB,C10,10,C,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_C10,singleton_QB_Truncated53_targeted fluorescence_Skin_47°C,cycle_18,singleton,S_G6_4_C10,G6_Skin_FL_2500_C10,QB_Truncated53_targeted fluorescence_Skin_47°C,47C,4C10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_C10,18,2975,Skin,Truncated53,47°C,QB,C10,10,C,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_C10,doubleton_QB_Truncated53_targeted fluorescence_Skin_47°C,cycle_18,doubleton,D_G6_4_C10,G6_Skin_FL_2500_C10,QB_Truncated53_targeted fluorescence_Skin_47°C,47C,4C10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_C11,19,3028,Skin,Truncated53,52°C,QB,C11,11,C,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_C11,singleton_QB_Truncated53_targeted fluorescence_Skin_52°C,cycle_19,singleton,S_G6_4_C11,G6_Skin_FL_2500_C11,QB_Truncated53_targeted fluorescence_Skin_52°C,52C,4C11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_FL_2500_C11,19,3028,Skin,Truncated53,52°C,QB,C11,11,C,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_C11,doubleton_QB_Truncated53_targeted fluorescence_Skin_52°C,cycle_19,doubleton,D_G6_4_C11,G6_Skin_FL_2500_C11,QB_Truncated53_targeted fluorescence_Skin_52°C,52C,4C11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_FL_2500_C12,20,2577,Skin,Truncated53,57°C,QB,C12,12,C,targeted fluorescence,G6,Skin_FL_2500,4,plate_4: 20 cycles Skin 2500 TF,G6_4_C12,singleton_QB_Truncated53_targeted fluorescence_Skin_57°C,cycle_20,singleton,S_G6_4_C12,G6_Skin_FL_2500_C12,QB_Truncated53_targeted fluorescence_Skin_57°C,57C,4C12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
